id,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,y
1123,2012-02-11,Albury,11.5,27.8,0.0,,,S,35.0,SSE,WNW,9.0,11.0,69.0,42.0,1011.7,1009.2,,8.0,16.6,25.1,No,3.2,Yes
10920,2014-09-30,CoffsHarbour,11.0,30.0,0.0,,,,,,,,,66.0,62.0,,,,,22.5,24.5,No,0.0,No
16315,2013-08-12,Newcastle,9.4,27.0,0.0,,,,,,NW,0.0,19.0,70.0,27.0,,,2.0,6.0,15.2,26.0,No,0.0,No
15922,2012-04-29,Newcastle,10.7,21.7,0.0,,,,,NW,SE,6.0,9.0,68.0,80.0,,,1.0,8.0,17.0,17.0,No,1.0,No
15987,2012-07-03,Newcastle,4.9,16.8,0.0,,,,,NW,,4.0,0.0,73.0,38.0,,,0.0,2.0,8.5,15.2,No,0.0,No
2156,2015-02-17,Albury,20.5,33.9,0.0,,,NNE,37.0,SE,NW,9.0,20.0,66.0,27.0,1014.1,1012.4,,8.0,25.2,32.6,No,0.0,No
20723,2009-04-16,NorfolkIsland,20.2,23.7,0.0,5.4,1.7,NE,54.0,NE,NE,31.0,33.0,65.0,78.0,1014.6,1011.1,8.0,8.0,21.9,22.0,No,5.8,Yes
11146,2015-06-21,CoffsHarbour,9.7,18.6,0.0,,,SSW,37.0,WSW,S,22.0,24.0,60.0,54.0,1026.7,1025.9,5.0,,14.9,17.9,No,0.0,No
17959,2009-09-30,NorahHead,12.9,25.3,0.0,,,NE,50.0,NE,NE,9.0,31.0,64.0,60.0,1018.2,1012.6,,,19.7,20.6,No,0.0,No
15536,2011-02-17,Newcastle,21.1,32.2,0.0,,,,,,SE,0.0,7.0,75.0,91.0,,,6.0,7.0,24.0,21.5,No,41.8,Yes
23276,2016-07-12,NorfolkIsland,13.1,19.7,3.0,2.6,,E,30.0,E,ENE,17.0,15.0,68.0,59.0,1022.7,1021.3,1.0,1.0,17.5,18.7,Yes,0.0,No
24172,2010-08-09,Penrith,3.2,18.7,0.0,,,NE,20.0,WNW,N,6.0,9.0,99.0,42.0,,,,,7.3,18.0,No,5.4,Yes
6101,2009-06-12,Cobar,1.9,12.8,0.0,1.2,6.8,NE,26.0,E,NNW,11.0,7.0,73.0,50.0,1025.4,1021.3,3.0,7.0,6.9,12.1,No,0.0,No
15623,2011-06-19,Newcastle,6.5,18.1,0.0,,,,,NW,,4.0,0.0,72.0,49.0,,,1.0,0.0,11.5,16.2,No,0.0,No
17294,2016-05-13,Newcastle,12.8,25.2,0.0,,,,,N,,19.0,,69.0,,,,1.0,,16.6,,No,0.0,No
21278,2010-10-23,NorfolkIsland,14.8,19.2,0.8,3.0,1.0,E,37.0,E,ENE,24.0,20.0,68.0,66.0,1023.5,1021.5,7.0,8.0,17.6,17.7,No,4.6,Yes
19248,2013-08-19,NorahHead,13.1,22.3,0.0,,,WSW,44.0,N,W,24.0,17.0,42.0,31.0,1010.9,1006.7,,,18.0,20.4,No,0.0,No
11979,2009-04-10,Moree,14.8,28.1,0.0,6.2,6.0,NE,41.0,NE,NNE,24.0,15.0,58.0,36.0,1022.9,1019.0,6.0,6.0,21.2,26.6,No,0.0,No
14615,2017-02-27,Moree,15.8,32.7,0.0,,,E,57.0,ESE,SE,13.0,13.0,54.0,27.0,1019.0,1014.9,1.0,5.0,22.4,31.0,No,0.0,No
19696,2014-11-29,NorahHead,19.3,27.7,0.0,,,NNE,46.0,NNE,NE,13.0,28.0,69.0,66.0,1019.3,1015.5,,,22.9,24.7,No,0.0,No
129,2009-04-10,Albury,11.6,26.7,0.0,,,W,48.0,SE,NE,6.0,11.0,59.0,42.0,1021.5,1017.7,8.0,7.0,16.4,24.3,No,8.4,Yes
2286,2015-06-27,Albury,2.3,13.2,0.0,,,W,19.0,,SE,0.0,6.0,100.0,68.0,1035.0,1032.2,7.0,5.0,6.1,11.3,No,0.2,No
12028,2009-05-29,Moree,9.0,19.9,2.8,1.6,5.9,SSW,28.0,SW,SW,2.0,19.0,100.0,47.0,1021.3,1019.0,8.0,1.0,10.7,19.6,Yes,0.0,No
6688,2011-01-21,Cobar,23.3,36.0,0.0,11.6,,SE,54.0,NE,NE,22.0,11.0,53.0,25.0,1010.8,1008.6,2.0,5.0,26.6,35.1,No,5.0,Yes
22902,2015-07-03,NorfolkIsland,15.8,19.7,3.2,2.6,3.1,WSW,54.0,NNW,WNW,9.0,13.0,93.0,75.0,1013.1,1008.0,8.0,2.0,16.9,18.6,Yes,8.0,Yes
14313,2016-05-01,Moree,21.4,24.7,0.0,,,SW,48.0,WNW,SSW,19.0,2.0,72.0,83.0,1018.6,1017.0,8.0,8.0,22.6,19.6,No,3.0,Yes
12318,2010-03-15,Moree,16.6,30.4,0.0,8.0,9.6,SSW,43.0,ESE,E,15.0,7.0,46.0,26.0,1023.9,1019.0,6.0,6.0,22.9,29.2,No,0.0,No
12724,2011-05-25,Moree,7.8,14.3,1.6,1.4,5.7,WSW,43.0,SW,SW,20.0,28.0,91.0,69.0,1013.3,1011.5,7.0,6.0,9.3,13.7,Yes,0.0,No
2032,2014-10-16,Albury,3.5,19.3,0.2,,,WNW,39.0,E,WNW,2.0,26.0,70.0,44.0,1019.5,1018.3,,2.0,10.0,17.9,No,0.0,No
4109,2012-03-16,BadgerysCreek,19.3,29.6,0.0,,,NW,78.0,,NNE,0.0,6.0,92.0,63.0,1013.0,1008.7,,,21.6,28.3,No,39.2,Yes
3163,2009-06-02,BadgerysCreek,10.5,18.7,0.0,,,SSW,15.0,SW,,9.0,0.0,91.0,75.0,1030.2,1027.3,,,13.6,17.2,No,8.6,Yes
1281,2012-07-18,Albury,7.7,15.3,0.0,,,WSW,39.0,SW,NW,4.0,19.0,84.0,69.0,1020.7,1017.8,2.0,8.0,10.8,11.9,No,0.6,No
5721,2016-11-02,BadgerysCreek,6.4,27.6,0.0,,,S,37.0,WSW,WSW,15.0,13.0,47.0,24.0,1014.9,1012.0,,,18.6,26.6,No,0.0,No
20212,2016-05-16,NorahHead,16.0,23.1,0.0,,,NE,28.0,WSW,NE,9.0,11.0,64.0,69.0,1021.1,1018.0,,,18.9,21.5,No,0.0,No
4040,2012-01-06,BadgerysCreek,17.8,21.9,1.8,,,SSE,31.0,S,SE,13.0,15.0,76.0,63.0,1015.7,1016.2,,,18.3,19.8,Yes,0.0,No
922,2011-07-20,Albury,0.3,16.7,0.2,,,SE,33.0,SE,SE,2.0,19.0,99.0,54.0,1021.5,1020.2,1.0,5.0,3.6,15.8,No,0.0,No
19576,2014-07-31,NorahHead,11.6,23.5,0.0,,,N,48.0,N,NW,35.0,22.0,52.0,30.0,1015.3,1009.0,,,18.1,22.9,No,0.0,No
10797,2014-05-29,CoffsHarbour,11.3,22.5,0.0,,,,,,,,,64.0,53.0,,,,,19.8,21.8,No,0.0,No
15284,2010-06-04,Newcastle,16.0,19.0,44.6,,,,,,,0.0,0.0,94.0,97.0,,,8.0,8.0,16.5,16.5,Yes,25.8,Yes
9914,2011-10-16,CoffsHarbour,12.5,25.2,0.2,0.4,12.2,S,30.0,ESE,S,6.0,13.0,73.0,62.0,1013.1,1014.0,0.0,1.0,21.2,23.5,No,9.8,Yes
10112,2012-05-02,CoffsHarbour,12.9,22.6,1.2,1.6,5.5,NE,30.0,NW,NW,13.0,15.0,73.0,78.0,1024.6,1021.0,4.0,6.0,20.0,20.0,Yes,0.6,No
2243,2015-05-15,Albury,2.3,17.8,0.0,,,SSE,15.0,SE,SSE,2.0,6.0,100.0,53.0,1034.4,1031.9,8.0,,6.0,17.0,No,0.0,No
13404,2013-06-14,Moree,8.4,15.8,0.0,3.0,4.5,WSW,37.0,WNW,WSW,13.0,19.0,79.0,56.0,1013.4,1011.2,6.0,7.0,11.6,14.5,No,0.0,No
18475,2011-05-04,NorahHead,14.5,19.7,0.8,,,SSW,57.0,SW,S,19.0,33.0,74.0,69.0,1016.0,1015.2,,,16.6,19.3,No,5.0,Yes
10084,2012-04-03,CoffsHarbour,14.9,26.5,1.0,4.4,10.3,SSE,35.0,SW,SSE,20.0,24.0,62.0,62.0,1015.9,1014.1,1.0,5.0,23.6,25.1,No,0.0,No
11576,2016-08-26,CoffsHarbour,4.9,17.5,0.0,,,SW,37.0,SW,S,22.0,28.0,44.0,38.0,1018.3,1015.6,,,13.6,16.6,No,0.0,No
14530,2016-12-04,Moree,24.1,41.7,0.0,,,NE,52.0,NNE,NE,24.0,15.0,44.0,14.0,1013.7,1008.7,,,28.7,39.7,No,0.0,No
7537,2013-08-21,Cobar,1.5,15.7,0.0,4.0,,WSW,28.0,WNW,WSW,7.0,13.0,45.0,34.0,1021.5,1017.1,1.0,2.0,10.2,14.5,No,0.0,No
9123,2009-07-17,CoffsHarbour,7.5,18.2,0.0,1.2,9.0,SW,56.0,SW,SSW,28.0,31.0,48.0,45.0,1015.5,1015.8,2.0,5.0,14.5,17.5,No,0.0,No
10603,2013-11-05,CoffsHarbour,13.6,23.1,0.0,9.2,5.7,S,48.0,SW,S,20.0,31.0,45.0,51.0,1026.2,1024.1,7.0,7.0,17.5,22.0,No,0.0,No
8832,2017-03-23,Cobar,22.0,37.6,0.0,,,NNE,39.0,NNE,N,19.0,17.0,67.0,29.0,1013.0,1010.8,,2.0,25.5,35.8,No,0.0,No
14767,2009-01-03,Newcastle,16.4,22.6,0.8,,,,,SE,NE,4.0,4.0,64.0,60.0,,,8.0,8.0,19.6,22.2,No,0.0,No
5688,2016-09-30,BadgerysCreek,7.6,18.7,1.0,,,NW,52.0,NNW,NW,19.0,30.0,52.0,48.0,998.5,997.9,,,16.4,16.6,No,0.0,No
21890,2012-07-27,NorfolkIsland,13.5,17.7,0.0,2.6,0.3,WNW,22.0,SSW,WNW,11.0,13.0,66.0,69.0,1017.3,1015.2,7.0,7.0,16.3,15.9,No,0.0,No
21000,2010-01-18,NorfolkIsland,19.6,25.2,0.0,5.4,10.7,ENE,37.0,NNE,NNE,13.0,20.0,61.0,70.0,1012.5,1011.1,6.0,6.0,23.0,23.5,No,0.0,No
19212,2013-07-14,NorahHead,11.5,19.1,0.0,,,WSW,19.0,WSW,E,11.0,7.0,82.0,67.0,1028.2,1025.7,,,13.8,17.2,No,1.4,Yes
13253,2012-11-13,Moree,14.8,32.5,0.0,8.6,12.7,NE,35.0,N,NNW,26.0,9.0,51.0,18.0,1021.2,1016.7,1.0,1.0,20.9,31.1,No,0.0,No
2904,2017-03-07,Albury,16.8,29.9,0.0,,,SE,28.0,SE,ESE,20.0,11.0,47.0,23.0,1018.2,1015.6,,,20.1,27.7,No,0.0,No
16791,2014-12-08,Newcastle,19.2,31.0,20.2,,,,,NW,NE,4.0,4.0,63.0,67.0,,,6.0,7.0,25.8,27.2,Yes,0.2,No
12319,2010-03-16,Moree,15.3,31.8,0.0,8.6,11.6,S,35.0,E,S,19.0,20.0,52.0,24.0,1021.4,1017.7,0.0,4.0,22.0,29.7,No,0.0,No
7022,2012-01-23,Cobar,19.7,31.2,0.0,14.2,,E,46.0,ENE,ENE,24.0,22.0,62.0,30.0,1016.3,1012.9,7.0,7.0,21.1,30.1,No,1.6,Yes
22784,2015-03-07,NorfolkIsland,20.8,25.7,3.4,4.2,11.1,SSW,30.0,SSW,SSW,13.0,13.0,83.0,70.0,1010.4,1009.7,2.0,1.0,23.7,24.8,Yes,0.0,No
7755,2014-03-27,Cobar,17.6,26.9,4.2,3.2,,NE,39.0,NNE,E,11.0,6.0,93.0,58.0,1017.2,1014.0,8.0,7.0,18.2,24.9,Yes,0.0,No
21210,2010-08-16,NorfolkIsland,13.4,20.2,0.6,3.0,7.9,NW,48.0,NW,NW,11.0,26.0,69.0,74.0,1016.5,1014.3,2.0,3.0,17.5,19.3,No,3.8,Yes
19657,2014-10-21,NorahHead,15.5,18.6,1.2,,,ESE,35.0,ESE,E,20.0,19.0,62.0,62.0,1032.3,1030.6,,,16.8,18.0,Yes,0.0,No
3005,2017-06-20,Albury,1.2,14.9,0.2,,,ESE,11.0,SW,SE,4.0,2.0,100.0,66.0,1030.6,1027.2,8.0,,3.4,14.0,No,0.4,No
4172,2012-05-18,BadgerysCreek,4.2,21.5,0.0,,,SW,11.0,,NNE,0.0,7.0,100.0,44.0,1025.3,1021.1,,,10.3,20.4,No,0.2,No
15412,2010-10-10,Newcastle,13.2,24.0,0.0,,,,,,,,,,,,,,,,,No,0.0,No
18483,2011-05-13,NorahHead,9.7,20.7,0.0,,,WNW,28.0,NW,W,15.0,7.0,65.0,47.0,1012.5,1008.7,,,15.0,20.1,No,0.0,No
3817,2011-05-25,BadgerysCreek,9.5,16.7,1.2,,,S,50.0,SW,SSW,20.0,20.0,58.0,52.0,1011.9,1011.7,,,13.3,15.5,Yes,0.0,No
14533,2016-12-07,Moree,21.9,30.8,1.4,,,WSW,30.0,WSW,W,13.0,17.0,74.0,47.0,1012.6,1011.4,6.0,6.0,24.5,29.6,Yes,0.2,No
14258,2016-02-29,Moree,21.9,36.5,0.0,12.2,12.0,E,44.0,E,WSW,20.0,11.0,49.0,19.0,1016.8,1013.1,1.0,3.0,26.3,34.6,No,0.0,No
471,2010-03-25,Albury,11.6,29.6,0.0,,,NNW,24.0,E,NNW,4.0,6.0,75.0,32.0,1021.8,1018.0,,,15.4,28.9,No,0.0,No
2458,2015-12-16,Albury,15.5,34.3,0.0,,,SE,30.0,SE,SSE,22.0,15.0,39.0,17.0,1014.0,1011.2,,,24.0,33.4,No,0.0,No
11252,2015-10-05,CoffsHarbour,10.4,30.7,0.0,,,NE,24.0,WNW,NE,2.0,15.0,45.0,27.0,1025.5,1023.4,,,25.1,29.6,No,0.0,No
11503,2016-06-14,CoffsHarbour,11.2,19.8,1.5,,,WSW,24.0,WSW,SW,7.0,13.0,91.0,72.0,1035.6,1032.3,8.0,,14.5,19.4,Yes,0.1,No
7189,2012-07-08,Cobar,4.4,19.2,0.0,2.2,,NE,39.0,ENE,NE,19.0,20.0,60.0,36.0,1028.4,1024.8,3.0,7.0,9.6,19.0,No,0.0,No
12396,2010-06-01,Moree,8.6,18.6,2.4,0.8,2.3,W,17.0,NE,NW,9.0,4.0,100.0,65.0,1019.1,1016.2,7.0,7.0,11.1,18.4,Yes,0.4,No
19931,2015-07-23,NorahHead,11.7,17.9,0.4,,,WNW,30.0,W,SSE,11.0,7.0,93.0,74.0,1025.4,1023.2,,,12.8,16.5,No,0.8,No
16768,2014-11-15,Newcastle,19.5,26.2,0.0,,,,,,,0.0,,61.0,68.0,,,4.0,7.0,22.5,22.3,No,0.0,No
11884,2009-01-05,Moree,19.2,34.5,0.0,12.6,13.4,SE,35.0,ENE,S,19.0,11.0,44.0,22.0,1015.1,1010.6,1.0,6.0,24.2,32.9,No,0.0,No
22072,2013-03-25,NorfolkIsland,18.8,24.5,0.0,6.6,8.2,E,43.0,E,E,19.0,31.0,62.0,62.0,1019.0,1017.1,7.0,6.0,22.1,22.7,No,1.0,No
8514,2016-04-27,Cobar,14.7,27.7,0.0,6.6,,NNE,39.0,NE,N,26.0,9.0,50.0,33.0,1023.7,1019.6,2.0,7.0,20.4,26.6,No,0.0,No
12351,2010-04-17,Moree,11.7,29.0,0.0,6.6,9.3,E,31.0,ESE,E,19.0,17.0,47.0,23.0,1025.6,1020.9,1.0,4.0,21.8,28.4,No,0.0,No
12743,2011-06-13,Moree,10.0,16.5,0.6,1.6,0.2,S,43.0,SSW,SSW,9.0,19.0,92.0,70.0,1018.0,1014.4,7.0,7.0,11.8,16.1,No,21.6,Yes
10351,2013-01-28,CoffsHarbour,20.9,23.3,208.5,,0.0,NNE,65.0,NE,NNE,37.0,31.0,96.0,96.0,1006.8,1004.2,8.0,8.0,21.5,21.3,Yes,172.2,Yes
7906,2014-08-25,Cobar,5.7,18.1,0.0,3.8,,,,,,,,,,,,0.0,1.0,11.4,17.8,No,0.4,No
24528,2011-09-28,Penrith,9.2,16.2,,,,N,19.0,,N,0.0,2.0,91.0,98.0,,,,,13.3,14.9,,8.8,Yes
11517,2016-06-28,CoffsHarbour,3.2,19.2,0.0,,,SSW,65.0,SW,SSW,33.0,31.0,48.0,44.0,1018.5,1019.7,2.0,,14.2,18.9,No,0.0,No
17284,2016-05-03,Newcastle,14.9,24.8,0.4,,,,,NW,,9.0,,78.0,,,,1.0,,19.5,,No,0.1,No
5658,2016-08-31,BadgerysCreek,10.4,23.5,0.0,,,NNW,44.0,NNW,NNW,7.0,13.0,90.0,52.0,1018.5,1013.5,,,14.6,21.4,No,0.0,No
9986,2011-12-27,CoffsHarbour,19.6,27.7,0.0,5.8,10.4,SSW,72.0,SW,S,20.0,41.0,73.0,62.0,1005.3,1004.6,5.0,3.0,24.1,25.7,No,1.0,No
24683,2012-03-01,Penrith,19.1,30.0,27.8,,,S,44.0,NNE,NNE,7.0,2.0,100.0,70.0,,,,,21.2,29.7,Yes,18.8,Yes
23052,2015-11-30,NorfolkIsland,20.7,25.0,0.0,3.8,11.4,ENE,44.0,NE,ENE,24.0,28.0,71.0,71.0,1020.9,1019.8,2.0,2.0,24.6,24.3,No,0.0,No
22840,2015-05-02,NorfolkIsland,18.3,21.4,0.2,5.2,1.2,E,54.0,E,ENE,28.0,28.0,65.0,79.0,1027.0,1024.0,8.0,7.0,20.4,19.8,No,1.6,Yes
13047,2012-04-18,Moree,12.8,25.7,0.0,3.2,9.1,E,24.0,E,ESE,11.0,13.0,78.0,46.0,1017.6,1013.5,5.0,6.0,18.9,25.3,No,0.0,No
5072,2015-01-17,BadgerysCreek,14.3,34.8,0.0,,,WSW,39.0,,W,0.0,15.0,51.0,20.0,1007.8,1005.2,,,23.4,34.1,No,0.0,No
9284,2009-12-25,CoffsHarbour,23.0,29.0,0.0,7.0,9.0,NNE,57.0,N,NNE,24.0,41.0,65.0,68.0,1012.6,1010.0,7.0,6.0,25.8,27.2,No,0.0,No
11033,2015-02-28,CoffsHarbour,19.3,28.6,6.4,,,NE,41.0,NW,NE,7.0,28.0,80.0,70.0,1011.3,1009.2,,,24.4,27.2,Yes,0.0,No
2596,2016-05-02,Albury,3.8,16.9,0.0,,,N,26.0,SE,NNW,7.0,15.0,88.0,44.0,1017.8,1014.4,5.0,8.0,9.7,16.1,No,0.0,No
22643,2014-10-17,NorfolkIsland,17.5,21.3,2.6,3.6,1.5,NE,35.0,NNE,NE,22.0,17.0,94.0,88.0,1021.3,1019.3,7.0,7.0,17.5,19.7,Yes,18.8,Yes
16757,2014-11-04,Newcastle,15.1,24.5,0.0,,,,,NE,NE,4.0,19.0,74.0,57.0,,,7.0,7.0,19.6,23.5,No,0.0,No
16192,2013-03-30,Newcastle,12.5,24.5,0.0,,,,,,SW,0.0,4.0,71.0,55.0,,,1.0,2.0,18.5,23.8,No,0.0,No
16123,2012-11-21,Newcastle,13.1,26.0,0.8,,,,,NE,SE,4.0,4.0,70.0,59.0,,,3.0,7.0,19.7,24.0,No,0.0,No
7461,2013-06-06,Cobar,9.2,16.8,0.0,2.4,,NE,26.0,NNE,NW,17.0,6.0,63.0,60.0,1021.9,1020.5,8.0,8.0,13.7,16.7,No,1.2,Yes
13167,2012-08-18,Moree,0.7,16.5,0.0,7.8,10.8,WSW,44.0,WNW,WSW,19.0,30.0,46.0,25.0,1018.8,1016.6,0.0,4.0,10.3,16.0,No,0.0,No
17154,2015-12-17,Newcastle,17.2,27.8,0.0,,,,,SE,,9.0,,73.0,,,,5.0,,23.5,,No,0.0,No
20658,2009-02-10,NorfolkIsland,22.2,26.3,20.6,3.4,10.6,NNW,33.0,NNW,WNW,15.0,20.0,85.0,80.0,1013.6,1012.3,3.0,5.0,24.3,25.5,Yes,0.2,No
5893,2017-05-11,BadgerysCreek,7.2,20.9,0.0,,,ESE,17.0,WSW,S,6.0,4.0,80.0,45.0,1025.1,1022.9,,,13.1,20.4,No,0.0,No
2276,2015-06-17,Albury,11.3,12.6,11.6,,,W,20.0,S,WSW,2.0,6.0,100.0,100.0,1010.9,1009.1,8.0,8.0,12.2,12.6,Yes,22.4,Yes
20739,2009-05-02,NorfolkIsland,16.4,20.3,11.4,4.2,9.9,S,61.0,S,S,26.0,26.0,68.0,55.0,1017.2,1016.2,5.0,2.0,18.3,19.2,Yes,0.0,No
20512,2017-03-12,NorahHead,17.1,27.3,0.0,,,NE,54.0,N,NE,13.0,33.0,76.0,65.0,1010.9,1007.9,,,21.7,25.5,No,0.0,No
9191,2009-09-23,CoffsHarbour,17.8,24.5,2.0,1.8,1.5,WNW,69.0,W,WNW,24.0,35.0,29.0,20.0,1001.9,1001.6,8.0,7.0,23.2,23.0,Yes,0.0,No
3366,2009-12-28,BadgerysCreek,19.0,26.2,23.4,,,E,31.0,W,,9.0,,99.0,,1015.6,,,,19.6,,Yes,1.6,Yes
24027,2010-03-08,Penrith,20.7,31.6,0.0,,,N,44.0,NNE,N,9.0,28.0,95.0,51.0,,,,,23.0,29.6,No,0.0,No
14826,2009-03-03,Newcastle,20.2,28.0,0.0,,,,,NE,NE,4.0,11.0,69.0,62.0,,,5.0,3.0,23.6,27.6,No,0.0,No
124,2009-04-05,Albury,7.8,21.7,0.0,,,WSW,31.0,E,NW,6.0,19.0,72.0,37.0,1020.4,1016.5,,,12.9,21.2,No,0.0,No
14339,2016-05-27,Moree,12.9,17.1,12.0,2.4,,WSW,35.0,SW,WSW,19.0,24.0,87.0,51.0,1011.4,1010.4,8.0,1.0,13.3,16.8,Yes,0.0,No
4459,2013-05-01,BadgerysCreek,16.1,26.4,0.0,,,SE,24.0,,E,0.0,4.0,82.0,57.0,1018.7,1013.9,,,18.7,24.8,No,0.0,No
5589,2016-06-23,BadgerysCreek,5.8,18.2,0.0,,,WNW,35.0,NNE,WNW,7.0,19.0,78.0,49.0,1012.4,1007.1,,,9.5,15.8,No,0.0,No
21159,2010-06-26,NorfolkIsland,14.5,18.5,0.0,4.0,7.7,WSW,37.0,WSW,SW,17.0,20.0,52.0,52.0,1022.0,1020.0,4.0,4.0,17.4,18.1,No,0.0,No
23293,2016-07-29,NorfolkIsland,13.7,19.1,0.4,1.0,,SSW,30.0,S,S,17.0,17.0,54.0,52.0,1021.5,1019.2,8.0,1.0,17.6,18.1,No,0.0,No
1720,2013-12-03,Albury,15.1,37.1,0.0,,,W,44.0,SSE,NW,9.0,30.0,47.0,15.0,1013.9,1009.3,,,25.8,34.8,No,0.0,No
8920,2017-06-19,Cobar,4.2,20.3,0.0,,,E,26.0,ESE,SSE,13.0,9.0,70.0,28.0,1030.7,1027.6,,,11.0,19.9,No,0.0,No
22047,2013-01-31,NorfolkIsland,20.6,24.9,0.0,7.4,8.0,ESE,50.0,ESE,SE,26.0,28.0,69.0,67.0,1013.8,1011.7,7.0,3.0,22.5,23.9,No,0.0,No
3033,2009-01-23,BadgerysCreek,20.3,36.1,0.2,,,NE,43.0,E,ENE,6.0,24.0,63.0,44.0,1009.4,1006.5,,,28.2,33.3,No,0.0,No
8746,2016-12-24,Cobar,25.0,36.0,0.0,,,NE,44.0,NE,NW,20.0,9.0,,,1012.3,1009.4,2.0,2.0,27.3,34.5,No,1.8,Yes
8934,2009-01-08,CoffsHarbour,22.7,29.2,0.0,6.4,1.9,SSW,44.0,NW,NNE,9.0,20.0,70.0,71.0,1009.4,1008.8,7.0,8.0,25.8,26.4,No,7.8,Yes
20917,2009-10-27,NorfolkIsland,16.7,20.2,0.0,8.0,10.0,SW,54.0,SW,S,28.0,26.0,63.0,58.0,1019.7,1018.9,3.0,7.0,18.6,17.3,No,0.0,No
16586,2014-05-17,Newcastle,9.4,23.5,0.1,,,,,NE,NE,4.0,4.0,85.0,44.0,,,4.0,1.0,13.7,22.5,No,0.0,No
2221,2015-04-23,Albury,12.7,24.0,0.2,,,SE,30.0,N,S,6.0,9.0,83.0,53.0,1014.6,1009.9,8.0,8.0,15.2,23.1,No,3.6,Yes
18737,2012-01-24,NorahHead,20.1,23.9,0.6,,,ENE,33.0,ESE,E,19.0,15.0,84.0,79.0,1018.4,1015.8,,,20.6,23.8,No,4.0,Yes
16119,2012-11-17,Newcastle,15.4,21.3,0.0,,,,,SE,SE,9.0,15.0,65.0,53.0,,,8.0,7.0,18.0,20.8,No,0.0,No
21016,2010-02-03,NorfolkIsland,20.4,26.3,6.4,8.0,7.9,E,63.0,E,E,30.0,37.0,85.0,76.0,1012.0,1012.1,6.0,7.0,23.6,24.3,Yes,7.0,Yes
2676,2016-07-21,Albury,6.2,16.8,0.4,,,W,15.0,W,NNE,11.0,7.0,100.0,96.0,1020.1,1015.6,8.0,8.0,10.0,13.8,No,6.8,Yes
21018,2010-02-05,NorfolkIsland,21.5,26.3,0.2,8.4,8.7,E,69.0,E,E,39.0,37.0,73.0,65.0,1017.2,1016.1,7.0,4.0,23.6,24.9,No,0.0,No
23906,2009-10-24,Penrith,15.9,28.2,0.0,,,ESE,30.0,SSW,E,7.0,15.0,56.0,34.0,,,,,19.6,26.9,No,0.0,No
19187,2013-06-18,NorahHead,8.5,16.8,0.0,,,SE,63.0,SSW,SSE,11.0,11.0,65.0,57.0,1013.2,1012.0,,,12.0,15.8,No,18.8,Yes
16231,2013-05-13,Newcastle,11.4,21.0,0.2,,,,,SW,,4.0,0.0,94.0,64.0,,,8.0,8.0,14.0,20.6,No,1.6,Yes
5089,2015-02-03,BadgerysCreek,14.9,25.9,0.2,,,ESE,26.0,S,ESE,13.0,13.0,62.0,45.0,1020.5,1016.9,,,20.2,24.4,No,0.0,No
21955,2012-09-30,NorfolkIsland,12.1,19.2,0.0,4.6,6.5,WNW,37.0,WNW,WNW,11.0,26.0,52.0,52.0,1020.7,1017.8,7.0,6.0,16.7,18.3,No,1.2,Yes
9431,2010-05-21,CoffsHarbour,11.6,21.3,0.0,1.8,4.4,N,35.0,WSW,W,6.0,11.0,77.0,74.0,1019.5,1015.7,7.0,7.0,18.6,18.8,No,10.0,Yes
20903,2009-10-13,NorfolkIsland,12.0,19.3,0.0,4.0,9.5,WNW,35.0,WNW,WNW,15.0,19.0,62.0,59.0,1018.4,1016.2,2.0,1.0,17.5,18.4,No,0.0,No
7581,2013-10-04,Cobar,5.5,23.3,0.0,7.0,,E,22.0,ESE,E,13.0,9.0,32.0,17.0,1024.0,1018.7,0.0,0.0,15.9,22.2,No,0.0,No
20765,2009-05-28,NorfolkIsland,15.5,19.4,0.6,3.6,9.5,ESE,24.0,ESE,SE,11.0,13.0,68.0,59.0,1019.8,1018.1,4.0,2.0,18.5,18.8,No,0.0,No
9688,2011-02-02,CoffsHarbour,23.9,32.3,0.0,8.8,12.8,NE,61.0,N,NE,13.0,37.0,68.0,70.0,1015.8,1013.9,1.0,1.0,28.9,29.4,No,0.0,No
14271,2016-03-13,Moree,19.9,36.0,0.0,25.8,11.6,ENE,48.0,E,ENE,20.0,7.0,50.0,23.0,1018.6,1014.1,1.0,5.0,24.9,33.4,No,0.0,No
14865,2009-04-11,Newcastle,13.2,24.0,0.0,,,,,,,,,,74.0,,,,8.0,,23.0,No,0.0,No
5993,2009-02-24,Cobar,21.0,34.7,2.0,10.0,9.0,E,46.0,NNE,NW,15.0,22.0,60.0,34.0,1013.5,1011.7,3.0,4.0,25.6,32.9,Yes,0.8,No
14794,2009-01-30,Newcastle,19.8,32.2,0.0,,,,,NE,NE,4.0,28.0,67.0,51.0,,,0.0,1.0,24.0,30.4,No,0.0,No
24113,2010-06-09,Penrith,4.6,16.8,0.2,,,WNW,59.0,NE,W,9.0,26.0,99.0,45.0,,,,,9.2,14.1,No,0.0,No
