id,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,y
820,2011-03-10,Albury,18.7,20.8,13.4,,,N,22.0,ENE,ENE,9.0,13.0,92.0,95.0,1012.3,1011.9,8.0,8.0,19.8,19.6,Yes,10.2,Yes
18144,2010-04-25,NorahHead,15.7,20.7,18.4,,,S,57.0,WSW,WNW,13.0,2.0,91.0,75.0,1014.1,1013.3,,,16.1,20.3,Yes,3.4,Yes
19305,2013-10-20,NorahHead,15.8,24.9,0.0,,,NE,46.0,N,NE,7.0,31.0,71.0,75.0,1021.9,1016.7,,,20.3,22.2,No,0.2,No
24332,2011-02-11,Penrith,18.5,38.5,0.0,,,SE,39.0,SSE,NW,2.0,20.0,75.0,29.0,,,,,23.1,37.3,No,0.0,No
1457,2013-03-11,Albury,20.1,35.7,0.0,,,N,26.0,ESE,SSE,4.0,13.0,56.0,32.0,1018.5,1015.5,5.0,,24.2,33.5,No,0.0,No
22067,2013-03-20,NorfolkIsland,19.1,23.7,0.0,6.6,2.9,E,39.0,ESE,ESE,17.0,19.0,58.0,60.0,1022.2,1020.9,6.0,7.0,21.1,21.3,No,0.0,No
20206,2016-05-10,NorahHead,17.0,23.8,0.6,,,WNW,54.0,NW,NW,17.0,19.0,59.0,42.0,1007.9,1005.3,,,20.2,22.6,No,0.2,No
9223,2009-10-25,CoffsHarbour,15.6,26.0,0.0,5.0,9.3,SSW,63.0,SSE,ENE,9.0,15.0,71.0,75.0,1015.3,1011.7,3.0,6.0,22.8,23.4,No,2.8,Yes
6605,2010-10-30,Cobar,18.2,25.3,1.2,7.8,,NNW,63.0,SSE,N,6.0,19.0,87.0,68.0,1011.4,1010.0,8.0,8.0,18.7,22.8,Yes,8.6,Yes
6834,2011-07-16,Cobar,4.6,11.1,7.2,2.2,,ENE,35.0,ENE,ENE,17.0,19.0,97.0,95.0,1026.4,1022.9,8.0,8.0,8.7,10.6,Yes,2.6,Yes
8257,2015-08-11,Cobar,4.0,18.6,0.0,4.0,,WSW,33.0,W,WNW,7.0,13.0,46.0,25.0,1016.5,1013.0,1.0,1.0,12.3,18.3,No,0.0,No
17016,2015-07-28,Newcastle,13.2,17.2,0.0,,,,,,SE,0.0,4.0,63.0,43.0,,,1.0,1.0,8.8,16.2,No,0.0,No
2879,2017-02-09,Albury,20.5,40.3,0.0,,,NNE,33.0,SSE,NW,9.0,15.0,62.0,29.0,1016.4,1010.8,,,26.8,38.2,No,0.0,No
6127,2009-07-08,Cobar,5.3,16.6,0.0,2.0,9.6,NE,31.0,E,ENE,13.0,11.0,74.0,50.0,1025.1,1023.2,3.0,3.0,9.5,16.3,No,0.0,No
1651,2013-09-24,Albury,14.2,22.3,0.0,,,WNW,39.0,SSW,WNW,4.0,22.0,63.0,47.0,1004.4,1005.2,,,16.9,21.5,No,0.2,No
20588,2017-05-27,NorahHead,12.7,22.4,0.0,,,NNE,30.0,NW,NE,9.0,19.0,82.0,71.0,1021.7,1017.7,,,15.7,18.6,No,0.2,No
6378,2010-03-17,Cobar,17.7,30.9,0.0,7.2,11.4,E,30.0,ENE,ESE,17.0,13.0,50.0,21.0,1023.4,1021.5,1.0,1.0,21.6,30.0,No,0.0,No
19888,2015-06-10,NorahHead,12.7,16.8,6.2,,,SSE,50.0,SSE,S,11.0,24.0,96.0,96.0,1030.2,1030.7,,,14.4,14.7,Yes,7.8,Yes
5826,2017-03-05,BadgerysCreek,18.8,25.1,2.0,,,SW,43.0,WSW,SW,13.0,17.0,100.0,100.0,1010.6,1009.8,,,20.5,23.4,Yes,2.2,Yes
8288,2015-09-11,Cobar,6.4,24.2,0.0,5.2,,NNE,50.0,ENE,W,15.0,9.0,47.0,22.0,1029.9,1025.9,,,16.6,23.8,No,0.0,No
527,2010-05-20,Albury,2.1,16.5,0.0,,,N,13.0,,WSW,0.0,4.0,88.0,44.0,1023.8,1020.4,,,6.8,16.1,No,0.0,No
18361,2010-12-11,NorahHead,17.4,25.4,,,,SSW,43.0,S,NE,9.0,20.0,76.0,78.0,1008.5,1004.1,,,21.7,21.1,,0.0,No
9476,2010-07-05,CoffsHarbour,7.0,18.5,0.0,1.8,6.2,SSW,31.0,SW,SSE,13.0,15.0,66.0,68.0,1025.6,1022.3,3.0,6.0,15.0,16.6,No,1.2,Yes
4424,2013-03-27,BadgerysCreek,18.3,32.3,0.0,,,NNE,22.0,N,N,4.0,13.0,92.0,53.0,1018.9,1014.9,,,21.6,30.2,No,0.0,No
17471,2016-11-07,Newcastle,11.0,33.2,0.0,,,,,NW,,9.0,,51.0,,,,0.0,,20.0,,No,0.0,No
24857,2012-08-23,Penrith,10.3,28.9,0.0,,,NW,80.0,NW,NW,20.0,50.0,43.0,37.0,,,,,23.5,24.4,No,4.8,Yes
12700,2011-05-01,Moree,10.7,26.7,0.0,6.0,10.1,SW,35.0,E,SSW,9.0,17.0,59.0,24.0,1017.4,1013.0,,,18.6,26.2,No,0.0,No
12096,2009-08-05,Moree,1.3,20.7,0.0,2.6,10.3,ENE,20.0,ESE,WSW,7.0,15.0,56.0,26.0,1022.2,1019.9,1.0,1.0,11.9,19.9,No,0.0,No
15559,2011-03-12,Newcastle,19.5,28.5,0.0,,,,,,SE,0.0,6.0,90.0,68.0,,,6.0,1.0,21.6,27.5,No,0.0,No
14487,2016-10-22,Moree,17.6,21.4,28.4,,,NNE,54.0,NNE,SW,31.0,30.0,76.0,92.0,1013.5,1014.6,8.0,8.0,19.7,14.8,Yes,6.8,Yes
4236,2012-07-21,BadgerysCreek,5.7,16.5,0.0,,,SW,30.0,SSW,SSW,17.0,15.0,72.0,48.0,1030.2,1028.6,,,12.6,16.1,No,0.0,No
17542,2017-01-20,Newcastle,19.8,29.0,0.0,,,,,NNW,,9.0,,74.0,,,,6.0,,24.0,,No,10.6,Yes
16148,2013-01-17,Newcastle,20.8,32.4,0.0,,,,,,SE,0.0,19.0,72.0,55.0,,,6.0,0.0,25.5,31.0,No,0.0,No
13938,2015-01-31,Moree,16.2,32.3,0.0,,,WSW,44.0,ESE,W,7.0,20.0,45.0,13.0,1006.7,1004.5,,,23.1,31.2,No,0.0,No
20640,2009-01-23,NorfolkIsland,20.2,24.5,0.0,7.0,2.6,E,46.0,E,ENE,22.0,30.0,76.0,72.0,1020.8,1018.5,7.0,7.0,22.7,23.3,No,0.0,No
5040,2014-12-15,BadgerysCreek,13.8,29.8,0.0,,,E,28.0,NW,E,2.0,13.0,66.0,41.0,1012.2,1009.3,,,21.1,28.9,No,0.0,No
15803,2011-12-21,Newcastle,19.8,24.5,0.0,,,,,,SE,0.0,9.0,73.0,61.0,,,7.0,6.0,20.5,24.0,No,0.0,No
20302,2016-08-14,NorahHead,10.0,18.5,0.0,,,SSW,28.0,WNW,SSW,7.0,19.0,61.0,63.0,1027.4,1027.0,,,14.0,17.5,No,0.0,No
8540,2016-05-23,Cobar,14.8,18.8,0.0,,,SSW,46.0,SSW,SSW,28.0,19.0,46.0,27.0,1021.3,1020.5,7.0,,16.1,18.4,No,0.0,No
9068,2009-05-23,CoffsHarbour,17.1,20.5,19.6,4.8,0.0,E,69.0,ESE,ESE,39.0,41.0,82.0,69.0,1017.3,1016.8,8.0,8.0,18.8,20.3,Yes,3.6,Yes
8077,2015-02-12,Cobar,23.1,35.1,0.0,6.4,,E,44.0,SSE,SSE,9.0,17.0,54.0,25.0,1018.8,1015.4,5.0,7.0,24.8,33.2,No,0.0,No
11664,2016-11-22,CoffsHarbour,16.6,25.9,0.0,,,NE,46.0,N,NE,24.0,31.0,60.0,65.0,1018.7,1015.7,,,24.0,24.9,No,0.0,No
15370,2010-08-29,Newcastle,6.0,19.2,0.0,,,,,,SE,4.0,7.0,76.0,59.0,,,3.0,1.0,11.7,17.0,No,0.0,No
5569,2016-06-03,BadgerysCreek,7.9,17.9,0.0,,,S,17.0,SW,SE,7.0,7.0,82.0,72.0,1025.8,1021.7,,,13.5,17.5,No,9.8,Yes
23213,2016-05-10,NorfolkIsland,19.0,22.4,2.4,1.4,,WSW,33.0,WSW,W,15.0,19.0,91.0,88.0,1014.0,1013.2,8.0,8.0,20.8,21.3,Yes,0.2,No
22523,2014-06-19,NorfolkIsland,13.6,18.7,1.2,2.0,8.2,SW,52.0,S,SW,30.0,26.0,71.0,60.0,1018.8,1017.8,6.0,4.0,16.2,18.4,Yes,0.2,No
23984,2010-01-18,Penrith,13.5,25.7,0.2,,,WSW,61.0,WNW,SW,20.0,33.0,35.0,21.0,,,,,21.9,24.1,No,0.0,No
7310,2012-11-06,Cobar,22.6,32.5,1.2,16.2,,N,65.0,NNE,NNE,17.0,28.0,37.0,38.0,1012.4,1011.1,7.0,8.0,25.3,28.9,Yes,10.6,Yes
4320,2012-10-15,BadgerysCreek,6.2,29.1,0.0,,,SW,31.0,NW,NE,4.0,7.0,78.0,27.0,1024.9,1019.8,,,14.1,27.5,No,0.0,No
20240,2016-06-13,NorahHead,10.3,18.3,1.2,,,W,24.0,WSW,ESE,11.0,7.0,96.0,71.0,1038.4,1035.7,,,11.7,16.9,Yes,0.0,No
12090,2009-07-30,Moree,1.2,18.1,0.0,3.0,10.0,SW,33.0,,SSW,0.0,17.0,68.0,38.0,1026.3,1022.6,0.0,2.0,9.5,17.1,No,0.0,No
18960,2012-09-04,NorahHead,9.1,22.0,0.0,,,NNE,20.0,NNW,E,7.0,9.0,53.0,54.0,1022.9,1019.8,,,17.9,19.6,No,0.0,No
22771,2015-02-22,NorfolkIsland,20.0,26.4,0.0,7.2,7.6,E,46.0,ENE,E,28.0,31.0,69.0,65.0,1018.5,1016.3,6.0,7.0,23.3,23.8,No,0.0,No
13965,2015-03-05,Moree,20.9,34.0,0.0,11.0,,SW,57.0,SSW,SW,24.0,33.0,25.0,10.0,1009.1,1007.4,1.0,1.0,28.2,33.0,No,0.0,No
16318,2013-08-15,Newcastle,10.1,17.8,0.0,,,,,SW,SE,11.0,15.0,37.0,36.0,,,0.0,0.0,14.0,16.7,No,0.0,No
12885,2011-11-03,Moree,12.0,29.8,0.0,9.4,13.0,SW,44.0,SSW,SW,7.0,24.0,34.0,19.0,1010.5,1008.5,0.0,1.0,23.1,29.5,No,0.0,No
22539,2014-07-05,NorfolkIsland,12.5,18.7,0.0,3.6,2.4,W,19.0,WNW,WNW,6.0,13.0,69.0,53.0,1022.1,1018.7,7.0,6.0,15.6,17.7,No,0.0,No
14624,2017-03-08,Moree,17.2,30.5,0.0,,,WSW,41.0,ESE,NNW,24.0,13.0,48.0,30.0,1014.4,1011.0,3.0,,20.8,28.2,No,0.0,No
21500,2011-07-03,NorfolkIsland,13.1,18.4,1.8,1.4,7.8,SSW,57.0,SE,SSW,13.0,31.0,73.0,71.0,1015.2,1011.7,2.0,2.0,17.1,18.1,Yes,3.6,Yes
4578,2013-08-30,BadgerysCreek,8.9,27.4,0.0,,,NNW,37.0,NE,NW,7.0,22.0,65.0,27.0,1014.9,1011.4,,,17.9,27.0,No,0.0,No
6812,2011-06-24,Cobar,3.3,16.9,0.0,2.4,,ESE,24.0,SE,SSE,2.0,9.0,79.0,42.0,1029.0,1027.4,0.0,1.0,9.8,16.6,No,0.0,No
24231,2010-10-18,Penrith,7.9,25.4,0.0,,,W,35.0,SW,NW,6.0,4.0,56.0,35.0,,,,,15.1,23.5,No,0.0,No
12406,2010-06-11,Moree,1.3,14.0,0.0,2.6,7.3,SW,33.0,SW,SW,9.0,22.0,78.0,40.0,1023.7,1020.7,4.0,4.0,6.8,13.9,No,0.0,No
6861,2011-08-15,Cobar,7.4,21.5,0.0,3.0,,E,20.0,E,ESE,9.0,7.0,46.0,26.0,1024.4,1020.3,2.0,7.0,14.3,20.3,No,0.0,No
18615,2011-09-24,NorahHead,16.3,18.6,0.0,,,NE,37.0,NNE,ENE,6.0,22.0,77.0,77.0,1020.8,1017.0,,,17.8,18.1,No,42.2,Yes
5701,2016-10-13,BadgerysCreek,10.7,19.2,0.0,,,SW,39.0,SSW,S,24.0,19.0,58.0,45.0,1021.7,1021.6,,,13.8,18.9,No,0.0,No
13148,2012-07-30,Moree,1.8,16.6,0.0,2.6,10.1,SW,39.0,SSW,SSW,13.0,26.0,82.0,33.0,1024.0,1020.4,1.0,1.0,7.6,16.1,No,0.0,No
851,2011-05-10,Albury,1.1,15.2,0.0,,,NW,26.0,,NW,0.0,17.0,69.0,43.0,1019.3,1015.3,,,7.4,14.6,No,3.6,Yes
9917,2011-10-19,CoffsHarbour,13.1,21.4,0.6,3.0,11.0,WSW,31.0,WSW,ESE,20.0,15.0,60.0,48.0,1031.2,1028.6,3.0,2.0,18.5,20.9,No,0.0,No
20427,2016-12-17,NorahHead,18.7,32.2,1.2,,,SSW,72.0,N,E,22.0,20.0,79.0,64.0,1007.3,1005.6,,,25.3,26.1,Yes,0.0,No
4372,2013-01-06,BadgerysCreek,17.7,33.8,0.0,,,E,35.0,WSW,SE,6.0,19.0,75.0,39.0,1021.1,1018.1,,,23.3,32.6,No,0.0,No
24543,2011-10-13,Penrith,13.7,21.4,0.0,,,ENE,26.0,SSW,NNE,6.0,9.0,76.0,53.0,,,,,16.1,21.3,No,0.0,No
8944,2009-01-18,CoffsHarbour,14.8,23.1,7.2,1.6,2.8,SW,28.0,SW,SE,17.0,9.0,69.0,57.0,1021.2,1020.1,6.0,7.0,20.9,21.7,Yes,0.0,No
1517,2013-05-13,Albury,11.3,15.7,9.8,,,W,41.0,N,W,15.0,22.0,96.0,65.0,1015.3,1013.6,8.0,8.0,14.0,15.0,Yes,4.6,Yes
3607,2010-09-25,BadgerysCreek,5.5,25.9,0.0,,,SW,26.0,W,SW,2.0,17.0,55.0,28.0,1016.9,1014.2,,,17.3,24.8,No,0.0,No
15775,2011-11-23,Newcastle,15.4,17.8,4.2,,,,,SE,,6.0,,98.0,,,,8.0,,16.5,,Yes,35.0,Yes
21249,2010-09-24,NorfolkIsland,13.7,19.2,0.0,6.0,6.2,E,33.0,E,ESE,15.0,20.0,54.0,45.0,1024.5,1022.2,7.0,2.0,16.3,17.8,No,0.0,No
17318,2016-06-06,Newcastle,12.4,19.6,17.0,,,,,NE,,28.0,,62.0,,,,6.0,,13.2,,Yes,0.0,No
23254,2016-06-20,NorfolkIsland,17.4,20.9,0.2,10.8,,NNE,50.0,ENE,NNE,31.0,13.0,63.0,81.0,1023.2,1019.8,8.0,8.0,18.6,18.1,No,0.4,No
11907,2009-01-28,Moree,20.3,33.7,0.0,10.2,13.1,NE,41.0,ENE,ESE,13.0,15.0,58.0,36.0,1016.2,1013.0,1.0,3.0,25.9,31.5,No,0.0,No
12344,2010-04-10,Moree,18.2,30.5,0.0,5.0,9.0,WSW,41.0,N,WSW,9.0,26.0,48.0,34.0,1012.9,1008.8,4.0,4.0,23.8,29.3,No,0.0,No
11227,2015-09-10,CoffsHarbour,9.9,20.9,0.0,,,S,37.0,SW,S,22.0,28.0,62.0,63.0,1029.3,1028.3,8.0,7.0,17.2,18.6,No,0.3,No
14821,2009-02-26,Newcastle,21.4,24.8,0.0,,,,,SE,SE,7.0,37.0,66.0,62.0,,,7.0,5.0,22.4,23.4,No,0.0,No
22040,2013-01-24,NorfolkIsland,20.9,25.8,0.0,5.6,10.7,E,43.0,ENE,E,22.0,28.0,73.0,69.0,1018.3,1017.4,5.0,6.0,23.7,24.4,No,0.0,No
22245,2013-09-14,NorfolkIsland,14.4,18.2,3.6,4.2,9.0,SW,41.0,SSW,S,17.0,13.0,50.0,65.0,1018.7,1016.9,1.0,7.0,16.8,16.7,Yes,0.0,No
3611,2010-09-29,BadgerysCreek,9.9,19.0,0.0,,,SW,43.0,SW,SE,20.0,20.0,44.0,52.0,1017.3,1017.6,,,15.3,14.6,No,0.8,No
16525,2014-03-10,Newcastle,18.5,28.0,0.0,,,,,N,NE,4.0,9.0,69.0,57.0,,,1.0,3.0,23.5,27.6,No,0.0,No
501,2010-04-24,Albury,15.4,19.8,3.6,,,NNW,46.0,NNE,NNW,11.0,28.0,95.0,86.0,1013.4,1008.7,8.0,8.0,17.1,18.6,Yes,17.0,Yes
640,2010-09-11,Albury,2.6,15.9,3.2,,,WNW,35.0,S,WNW,7.0,13.0,88.0,54.0,1020.2,1019.2,,8.0,8.4,15.8,Yes,0.0,No
15512,2011-01-24,Newcastle,17.5,36.8,0.0,,,,,NE,NW,6.0,15.0,71.0,28.0,,,4.0,6.0,23.5,36.5,No,0.0,No
760,2011-01-09,Albury,20.1,33.0,0.0,,,ENE,61.0,SE,SSE,17.0,22.0,55.0,41.0,1013.8,1010.6,,,26.7,32.5,No,35.0,Yes
17174,2016-01-06,Newcastle,15.5,24.0,216.3,,,,,SE,,37.0,,98.0,,,,8.0,,18.8,,Yes,25.4,Yes
10561,2013-09-24,CoffsHarbour,17.3,27.9,0.0,5.0,4.9,NNW,37.0,NW,NNE,13.0,22.0,29.0,62.0,1009.1,1004.2,8.0,7.0,24.4,22.0,No,0.0,No
18476,2011-05-05,NorahHead,13.1,18.9,5.0,,,S,59.0,SW,SSW,20.0,35.0,67.0,68.0,1020.3,1020.6,,,16.6,18.0,Yes,0.6,No
7029,2012-01-30,Cobar,19.9,32.9,26.0,0.6,,NNE,44.0,NW,NW,17.0,15.0,88.0,59.0,1001.0,999.0,7.0,7.0,23.8,31.6,Yes,4.6,Yes
7286,2012-10-13,Cobar,6.4,20.9,0.0,4.6,,SW,33.0,S,SSW,13.0,20.0,46.0,25.0,1024.2,1021.4,0.0,1.0,12.5,19.3,No,0.0,No
12023,2009-05-24,Moree,11.1,23.7,0.0,4.2,9.8,E,37.0,E,ENE,11.0,17.0,64.0,37.0,1021.9,1019.6,3.0,2.0,17.5,23.5,No,0.0,No
14000,2015-04-28,Moree,4.1,22.0,0.0,5.2,10.6,E,24.0,,NNW,0.0,11.0,54.0,19.0,1023.8,1020.3,0.0,1.0,14.0,21.5,No,0.0,No
8057,2015-01-23,Cobar,23.3,35.6,0.0,10.6,,W,39.0,NW,W,17.0,7.0,43.0,27.0,1007.3,1003.9,3.0,7.0,29.4,34.1,No,0.0,No
10165,2012-06-24,CoffsHarbour,3.3,17.2,0.0,2.2,,SE,19.0,W,SE,7.0,9.0,78.0,44.0,1029.0,1027.4,,0.0,11.7,16.4,No,0.0,No
19567,2014-07-22,NorahHead,9.6,16.3,0.4,,,S,26.0,W,S,11.0,20.0,86.0,74.0,1024.2,1022.0,,,12.5,15.7,No,0.0,No
21204,2010-08-10,NorfolkIsland,13.2,17.8,0.4,3.4,10.1,S,31.0,S,SSE,15.0,19.0,54.0,54.0,1030.7,1028.8,1.0,2.0,16.0,16.5,No,0.0,No
20895,2009-10-05,NorfolkIsland,14.1,18.2,7.8,3.4,8.0,SSE,41.0,SE,SE,22.0,22.0,55.0,49.0,1016.9,1015.7,3.0,3.0,16.8,16.6,Yes,0.0,No
3386,2010-01-19,BadgerysCreek,10.0,29.0,0.0,,,NW,59.0,SW,WSW,17.0,11.0,44.0,22.0,1009.8,1006.6,,,18.1,27.4,No,0.0,No
3584,2010-09-02,BadgerysCreek,13.0,18.6,0.0,,,S,24.0,SW,ESE,9.0,11.0,92.0,77.0,1016.8,1014.5,,,15.6,17.4,No,4.0,Yes
15189,2010-03-01,Newcastle,13.2,21.4,14.2,,,,,SE,SE,19.0,6.0,81.0,85.0,,,8.0,8.0,19.5,19.9,Yes,5.0,Yes
5029,2014-12-04,BadgerysCreek,19.4,31.6,7.4,,,SW,50.0,N,ENE,11.0,9.0,93.0,48.0,1012.2,1008.2,,,21.1,31.1,Yes,3.2,Yes
5258,2015-07-22,BadgerysCreek,4.8,15.1,0.0,,,NNE,19.0,NNE,NNW,2.0,6.0,100.0,78.0,,,,,7.8,15.0,No,1.4,Yes
787,2011-02-05,Albury,20.4,23.0,99.2,,,NW,28.0,NE,NW,11.0,4.0,97.0,95.0,1008.6,1007.3,5.0,8.0,22.5,22.5,Yes,51.0,Yes
23701,2009-04-01,Penrith,17.9,22.9,36.8,,,SE,39.0,SSE,SE,9.0,24.0,98.0,89.0,,,,,19.4,21.4,Yes,27.8,Yes
7912,2014-08-31,Cobar,7.2,23.1,0.0,3.0,,NE,22.0,NNE,SW,11.0,6.0,55.0,24.0,1021.7,1017.1,0.0,1.0,15.9,22.5,No,0.0,No
21048,2010-03-07,NorfolkIsland,19.6,25.3,0.2,6.8,9.2,E,44.0,SE,E,26.0,28.0,71.0,65.0,1015.2,1014.0,5.0,3.0,22.3,23.9,No,3.6,Yes
13949,2015-02-11,Moree,18.7,33.7,0.0,11.4,12.6,ENE,35.0,E,E,20.0,13.0,52.0,29.0,1020.4,1016.4,1.0,4.0,24.8,31.7,No,0.0,No
20815,2009-07-17,NorfolkIsland,14.7,18.5,15.2,1.8,3.9,NNW,57.0,WNW,W,26.0,24.0,73.0,64.0,1008.6,1004.6,7.0,2.0,17.4,17.9,Yes,1.4,Yes
15615,2011-06-11,Newcastle,10.1,17.0,4.0,,,,,SE,S,4.0,15.0,94.0,73.0,,,8.0,7.0,12.0,16.4,Yes,36.4,Yes
9355,2010-03-06,CoffsHarbour,21.6,27.3,13.4,4.8,3.5,N,37.0,N,NE,20.0,24.0,82.0,72.0,1012.9,1012.1,7.0,7.0,23.2,26.2,Yes,0.2,No
2953,2017-04-29,Albury,6.3,19.8,0.0,,,W,24.0,E,WNW,6.0,9.0,100.0,64.0,1023.2,1020.7,8.0,8.0,10.0,19.0,No,0.0,No
24346,2011-02-25,Penrith,14.8,31.5,0.0,,,NE,33.0,N,NNW,9.0,9.0,79.0,33.0,,,,,19.0,29.2,No,0.0,No
7888,2014-08-07,Cobar,4.3,18.6,0.0,2.6,,SW,28.0,E,SSE,9.0,11.0,49.0,22.0,1031.8,1028.8,0.0,0.0,11.4,17.7,No,0.0,No
2726,2016-09-09,Albury,12.6,17.8,4.0,,,N,50.0,NNE,NE,20.0,20.0,86.0,91.0,1014.8,1009.8,8.0,8.0,15.1,15.7,Yes,17.0,Yes
11219,2015-09-02,CoffsHarbour,3.5,20.8,0.0,,,NNE,43.0,NW,NNE,6.0,31.0,60.0,64.0,1019.4,1014.4,8.0,3.0,15.3,19.1,No,1.4,Yes
15711,2011-09-20,Newcastle,16.2,29.4,0.0,,,,,,NW,0.0,65.0,72.0,32.0,,,5.0,4.0,19.4,27.6,No,0.0,No
19835,2015-04-17,NorahHead,20.6,24.1,0.0,,,SSE,35.0,S,S,6.0,7.0,90.0,86.0,1024.7,1020.9,,,22.5,22.7,No,0.0,No
8864,2017-04-24,Cobar,18.2,28.6,0.0,,,NE,35.0,ENE,NNE,13.0,15.0,60.0,36.0,1020.4,1015.2,8.0,8.0,21.1,26.5,No,4.0,Yes
11080,2015-04-16,CoffsHarbour,16.1,27.7,0.0,,,NNE,39.0,NNE,NNE,7.0,30.0,68.0,68.0,1025.2,1021.8,,,23.9,25.9,No,0.0,No
3253,2009-09-02,BadgerysCreek,3.8,20.9,0.0,,,SE,31.0,W,SE,7.0,20.0,57.0,53.0,1025.0,1021.3,,,13.5,19.0,No,0.0,No
9492,2010-07-21,CoffsHarbour,10.1,17.2,0.0,3.2,8.4,S,41.0,SW,SSW,22.0,28.0,57.0,54.0,1023.3,1021.6,7.0,6.0,12.5,15.9,No,0.0,No
813,2011-03-03,Albury,8.4,22.3,0.0,,,WSW,37.0,ESE,WSW,4.0,22.0,77.0,45.0,1012.9,1011.6,,,13.4,21.3,No,0.0,No
12156,2009-10-04,Moree,7.5,26.2,0.0,8.0,10.7,NNW,35.0,,WNW,0.0,13.0,64.0,20.0,1016.4,1013.6,1.0,3.0,14.7,24.3,No,0.0,No
12878,2011-10-27,Moree,16.0,27.1,0.2,6.6,10.4,NE,39.0,E,NE,26.0,19.0,61.0,52.0,1017.3,1014.4,6.0,7.0,20.5,25.6,No,0.0,No
15259,2010-05-10,Newcastle,13.2,25.5,0.0,,,,,,,,,,,,,,,,,No,0.0,No
14288,2016-04-06,Moree,17.3,33.2,0.0,,,NE,37.0,NE,WNW,30.0,9.0,49.0,23.0,1020.2,1015.7,,,23.9,32.5,No,0.0,No
24620,2011-12-29,Penrith,16.3,26.6,0.0,,,SE,30.0,S,SSE,9.0,19.0,64.0,47.0,,,,,21.8,25.4,No,0.0,No
22349,2013-12-27,NorfolkIsland,17.8,23.4,0.0,4.4,3.9,NE,35.0,ENE,NE,17.0,17.0,73.0,85.0,1012.0,1009.7,7.0,7.0,22.6,21.7,No,9.8,Yes
11781,2017-03-19,CoffsHarbour,22.0,26.0,33.0,,,NE,41.0,N,NNE,15.0,6.0,75.0,90.0,1019.0,1018.1,7.0,8.0,25.9,24.2,Yes,12.8,Yes
5024,2014-11-29,BadgerysCreek,12.9,31.5,0.2,,,E,33.0,N,NE,4.0,15.0,62.0,33.0,1019.5,1013.4,,,21.5,30.4,No,0.0,No
944,2011-08-11,Albury,3.4,16.8,2.8,,,SSE,37.0,SE,SE,4.0,22.0,84.0,50.0,1012.0,1012.3,,,7.4,16.7,Yes,0.0,No
5196,2015-05-21,BadgerysCreek,10.3,21.0,0.8,,,W,22.0,W,ESE,11.0,7.0,76.0,63.0,1018.8,1016.8,,,15.8,18.2,No,1.6,Yes
23920,2009-11-07,Penrith,16.2,26.2,2.2,,,ESE,31.0,SSW,E,7.0,13.0,80.0,44.0,,,,,20.4,25.1,Yes,1.0,No
14252,2016-02-23,Moree,19.5,34.7,0.0,11.2,12.6,ENE,35.0,ENE,SSE,22.0,11.0,50.0,18.0,1019.9,1015.5,0.0,1.0,24.2,33.4,No,0.0,No
5151,2015-04-06,BadgerysCreek,11.9,24.5,0.0,,,W,44.0,N,ESE,4.0,9.0,84.0,87.0,1008.1,1006.1,,,17.9,18.3,No,3.2,Yes
7927,2014-09-15,Cobar,10.4,27.8,0.0,6.6,,N,72.0,E,NW,26.0,17.0,33.0,10.0,,,5.0,7.0,19.4,26.6,No,0.0,No
7293,2012-10-20,Cobar,17.1,32.8,0.0,10.6,,WSW,39.0,S,SW,15.0,20.0,30.0,8.0,1014.4,1013.9,0.0,1.0,22.5,31.7,No,0.0,No
601,2010-08-02,Albury,5.4,14.7,18.6,,,W,39.0,W,WSW,15.0,19.0,85.0,56.0,1019.5,1018.7,4.0,8.0,7.8,13.7,Yes,0.0,No
9820,2011-07-14,CoffsHarbour,9.3,16.1,1.4,0.2,2.4,SSW,31.0,WSW,SSW,17.0,17.0,64.0,49.0,1024.1,1024.2,7.0,7.0,13.8,15.2,Yes,0.0,No
6828,2011-07-10,Cobar,5.1,14.9,0.0,2.0,,WSW,39.0,WNW,SW,9.0,24.0,52.0,41.0,1023.4,1019.8,8.0,7.0,10.1,13.5,No,0.0,No
2178,2015-03-11,Albury,9.3,31.7,0.0,,,W,39.0,SE,WNW,7.0,19.0,58.0,19.0,1017.4,1013.3,,,15.0,30.6,No,0.0,No
11492,2016-06-03,CoffsHarbour,11.7,21.2,0.2,,,N,41.0,SSW,E,13.0,15.0,88.0,72.0,1024.4,1020.7,,2.0,15.8,20.0,No,46.8,Yes
4664,2013-11-25,BadgerysCreek,14.7,23.7,0.0,,,S,52.0,ENE,S,2.0,26.0,60.0,77.0,1008.1,1009.5,,,19.9,17.5,No,0.0,No
13093,2012-06-05,Moree,4.9,13.1,0.0,1.4,3.6,WNW,43.0,NW,WNW,24.0,30.0,78.0,65.0,1007.7,1006.4,7.0,7.0,8.6,11.6,No,0.2,No
8263,2015-08-17,Cobar,5.2,19.7,0.0,3.2,,W,33.0,NW,SW,9.0,17.0,55.0,31.0,1022.6,1018.3,6.0,5.0,13.4,18.1,No,0.0,No
